405, 7
406, 1
407, 8
408, 7
409, 7
410, 1
411, 6
412, 7
413, 6
414, 1
415, 1
416, 
417, 3
418, 
419, 4
420, 7
421, 10
422, 8
423, 6
424, 5
425, 5
426, 4
427, 1
428, 1
429, 9
430, 2
431, 7
432, 7
433, 8
434, 7
435, 6
436, 10
437, 6
438, 7
439, 4
440, 2
441, -1
442, 5
443, 9
444, 
445, 9
446, 2
447, 3
448, 8
449, 10
450, 
451, 10
452, 
453, 4
454, 
455, 7
456, 7
457, 4
458, 10
459, 3
460, 2
461, 3
462, 9
463, 9
464, 
465, 8
466, 9
467, 3
468, 10
469, 9
470, 6
471, 
472, 8
473, 4
474, 1
475, 8
476, 8
477, 
478, 9
479, 3
480, 10
481, 9
482, 2
483, 8
484, 8
485, 8
486, 2
